company_name,ticker,is_etf
에이치엠씨제6호스팩,462020.KQ,False
교보13호스팩,440790.KQ,False
신한제15호스팩,487830.KQ,False
키움제10호스팩,487720.KQ,False
비엔케이제2호스팩,473370.KQ,False
에스케이증권제11호스팩,472230.KQ,False
신한제10호스팩,418210.KQ,False
교보15호스팩,465320.KQ,False
키움제6호스팩,413600.KQ,False
에스케이증권제8호스팩,435870.KQ,False
하나33호스팩,475250.KQ,False
신한제13호스팩,474930.KQ,False
유진스팩9호,442130.KQ,False
엠에프엠코리아,323230.KQ,False
에스케이증권제10호스팩,457940.KQ,False
하나32호스팩,475240.KQ,False
에스케이증권제12호스팩,473000.KQ,False
엔에이치스팩25호,438580.KQ,False
투비소프트,079970.KQ,False
CNH,023460.KQ,False
소프트센우,032685.KQ,False
대호특수강우,021045.KQ,False
위너스,479960.KQ,False
